Course_ID,Section_ID,Title,Details,Meetings_Days,Meetings_Time,Term_Dates,Instructor,Instructor_last,CU,Starting_Time,Term,base_course_quality,base_instructor_quality,base_difficulty,base_work_required,review_rCourseQuality,review_rInstructorQuality,review_rDifficulty,review_rWorkRequired
MGMT-7010,MGMT-7010‐002,Strategy and Competitive Advantage,Cannot be taken Pass/Fail.,MW,1:45p - 3:14p,"Q2, 20 Oct - 3 Dec",Siggelkow,Siggelkow,0.5,1:45p,Q2,3.198,3.379,2.598,2.772,3.4902173913043475,3.6667391304347836,2.758695652173912,2.994130434782609
MGMT-7010,MGMT-7010‐004,Strategy and Competitive Advantage,Cannot be taken Pass/Fail.,MW,3:30p - 4:59p,"Q2, 20 Oct - 3 Dec",Siggelkow,Siggelkow,0.5,3:30p,Q2,3.198,3.379,2.598,2.772,3.4902173913043475,3.6667391304347836,2.758695652173912,2.994130434782609
MGMT-7310,MGMT-7310‐001,Technology Strategy,Cannot be taken Pass/Fail.,TR,3:30p - 4:59p,"Full, 25 Aug - 3 Dec",Raj,Raj,1.0,3:30p,Full,2.719,2.916,2.041,2.34,2.703333333333333,3.1566666666666663,1.7066666666666668,2.013333333333333
MGMT-7840,MGMT-7840‐401BEPP-7840‐401,Managerial Economics and Game Theory,,TR,1:45p - 3:14p,"Q1, 25 Aug - 6 Oct",Selman,Selman,0.5,1:45p,Q1,1.564,1.711,1.726,1.545,,,,
MGMT-7860,MGMT-7860‐002,Reforming Mass Incarceration and the Role of Business,,R,3:30p - 6:29p,"Q2, 20 Oct - 3 Dec",Phillips,Phillips,0.5,3:30p,Q2,3.16,2.89,1.505,2.33,3.16,2.8899999999999997,1.505,2.33
MGMT-7880,MGMT-7880‐401,Managing and Competing in China,,MW,3:30p - 4:59p,"Full, 25 Aug - 3 Dec",Abrami,Abrami,1.0,3:30p,Full,2.911,3.089,2.299,2.583,3.2920000000000003,3.468000000000001,2.544,2.994
MGMT-7930,MGMT-7930‐402OIDD-7930‐401,People Analytics,,MW,1:45p - 3:14p,"Q2, 20 Oct - 3 Dec",Bidwell,Bidwell,0.5,1:45p,Q2,2.896,3.322,2.6,2.659,2.8955,3.321999999999999,2.6,2.6590000000000003
MGMT-7930,MGMT-7930‐404OIDD-7930‐404,People Analytics,,MW,3:30p - 4:59p,"Q2, 20 Oct - 3 Dec",Bidwell,Bidwell,0.5,3:30p,Q2,2.896,3.322,2.6,2.659,2.8955,3.321999999999999,2.6,2.6590000000000003
MGMT-7990,MGMT-7990‐001,Geo-Economics: Strategies for the New Era of Globalization and Great Power Rivalry,,T,3:30p - 6:29p,"Q1, 25 Aug - 6 Oct",El-Erian,El-Erian,0.5,3:30p,Q1,2.552,2.966,1.572,1.992,,,,
MGMT-8010,MGMT-8010‐001,Entrepreneurship,Cannot be taken Pass/Fail.,TR,12:00p - 1:29p,"Q1, 25 Aug - 6 Oct",Piezunka,Piezunka,0.5,12:00p,Q1,2.812,3.075,1.933,2.299,3.5866666666666664,3.8200000000000003,1.6766666666666665,2.07
MGMT-8010,MGMT-8010‐002,Entrepreneurship,Cannot be taken Pass/Fail.,TR,12:00p - 1:29p,"Q2, 20 Oct - 3 Dec",Piezunka,Piezunka,0.5,12:00p,Q2,2.812,3.075,1.933,2.299,3.5866666666666664,3.8200000000000003,1.6766666666666665,2.07
MGMT-8040,MGMT-8040‐001,Venture Capital and Entrepreneurial Management,Enrolled students who miss the 1st class will be automatically disenrolled. Students hoping to enroll must add themselves to the waitlist before the 1st class session begins.,MW,10:15a - 11:44a,"Q1, 25 Aug - 6 Oct",Amit,Amit,0.5,10:15a,Q1,2.701,2.536,2.612,2.897,2.6054237288135593,2.252033898305085,2.6301694915254235,2.90135593220339
MGMT-8040,MGMT-8040‐002,Venture Capital and Entrepreneurial Management,Enrolled students who miss the 1st class will be automatically disenrolled. Students hoping to enroll must add themselves to the waitlist before the 1st class session begins.,MW,12:00p - 1:29p,"Q2, 20 Oct - 3 Dec",Amit,Amit,0.5,12:00p,Q2,2.701,2.536,2.612,2.897,2.6054237288135593,2.252033898305085,2.6301694915254235,2.90135593220339
MGMT-8110,MGMT-8110‐001,Entrepreneurship Through Acquisition,,MW,3:30p - 4:59p,"Q1, 25 Aug - 6 Oct",Chalfin,Chalfin,0.5,3:30p,Q1,2.583,2.839,2.017,2.122,2.5827499999999994,2.839375,2.0168750000000006,2.1218749999999997
MGMT-8140,MGMT-8140‐001,Search Fund Entrepreneurship,,TR,12:00p - 1:29p,"Q1, 25 Aug - 6 Oct",Vesterman,Vesterman,0.5,12:00p,Q1,3.592,3.659,2.155,2.62,3.5925000000000002,3.6799999999999997,2.1550000000000002,2.62
MGMT-8140,MGMT-8140‐001,Search Fund Entrepreneurship,,TR,12:00p - 1:29p,"Q1, 25 Aug - 6 Oct",Zreik,Zreik,0.5,12:00p,Q1,3.592,3.659,2.155,2.62,3.5925000000000002,3.6375,2.1550000000000002,2.62
MGMT-8310,MGMT-8310‐401,Entrepreneurship Launchpad,,TR,3:30p - 4:59p,"Q2, 20 Oct - 3 Dec",Piezunka,Piezunka,0.5,3:30p,Q2,2.89,3.38,2.31,3.08,,,,
MGMT-8330,MGMT-8330‐401,Strategies and Practices of Family-controlled Companies,,MW,12:00p - 1:29p,"Q1, 25 Aug - 6 Oct",,,0.5,12:00p,Q1,,,,,,,,
MGMT-8710,MGMT-8710‐002,Advanced Global Strategy,,MW,10:15a - 11:44a,"Q2, 20 Oct - 3 Dec",Hernandez,Hernandez,0.5,10:15a,Q2,3.177,3.491,2.314,2.561,3.3042857142857143,3.6735714285714285,2.3400000000000003,2.7314285714285718
MKTG-6120,MKTG-6120‐002,Dynamic Marketing Strategy,Cannot be taken Pass/Fail.,MW,8:30a - 9:59a,"Q2, 20 Oct - 3 Dec",Reed,Reed,0.5,8:30a,Q2,2.777,3.095,2.301,2.307,2.275,2.73,1.501,1.8080000000000003
MKTG-6120,MKTG-6120‐004,Dynamic Marketing Strategy,Cannot be taken Pass/Fail.,MW,10:15a - 11:44a,"Q2, 20 Oct - 3 Dec",Reed,Reed,0.5,10:15a,Q2,2.777,3.095,2.301,2.307,2.275,2.73,1.501,1.8080000000000003
MKTG-6120,MKTG-6120‐006,Dynamic Marketing Strategy,Cannot be taken Pass/Fail.,TR,8:30a - 9:59a,"Q2, 20 Oct - 3 Dec",Reed,Reed,0.5,8:30a,Q2,2.777,3.095,2.301,2.307,2.275,2.73,1.501,1.8080000000000003
MKTG-6120,MKTG-6120‐008,Dynamic Marketing Strategy,Cannot be taken Pass/Fail.,TR,10:15a - 11:44a,"Q2, 20 Oct - 3 Dec",Reed,Reed,0.5,10:15a,Q2,2.777,3.095,2.301,2.307,2.275,2.73,1.501,1.8080000000000003
MKTG-7110,MKTG-7110‐001,Consumer Behavior,,MW,1:45p - 3:14p,"Full, 25 Aug - 3 Dec",Wilson,Wilson,1.0,1:45p,Full,2.741,3.092,1.8,2.034,3.4400000000000004,3.695,1.7687500000000003,2.12875
MKTG-7250,MKTG-7250‐001,Principles of Retailing,Enrolled students who miss the 1st class will be automatically disenrolled. Students hoping to enroll must add themselves to the waitlist before the 1st class session begins.,W,3:30p - 6:29p,"Q1, 25 Aug - 6 Oct",Eshelman,Eshelman,0.5,3:30p,Q1,2.548,2.8,1.618,1.861,2.705,2.925,1.25,1.3900000000000001
MKTG-7340,MKTG-7340‐402,Idea Generation and the Systematic Approach for Creativity,,MW,10:15a - 11:44a,"Q2, 20 Oct - 3 Dec",Nave,Nave,0.5,10:15a,Q2,2.951,3.202,1.235,1.301,2.3674999999999997,2.605,1.1775,1.44
MKTG-7340,MKTG-7340‐404,Idea Generation and the Systematic Approach for Creativity,,MW,1:45p - 3:14p,"Q2, 20 Oct - 3 Dec",Nave,Nave,0.5,1:45p,Q2,2.951,3.202,1.235,1.301,2.3674999999999997,2.605,1.1775,1.44
MKTG-7340,MKTG-7340‐406,Idea Generation and the Systematic Approach for Creativity,,MW,3:30p - 4:59p,"Q2, 20 Oct - 3 Dec",Nave,Nave,0.5,3:30p,Q2,2.951,3.202,1.235,1.301,2.3674999999999997,2.605,1.1775,1.44
MKTG-7370,MKTG-7370‐001,Applied Neuroscience for Business Decisions,,TR,3:30p - 4:59p,"Q1, 25 Aug - 6 Oct",Platt,Platt,0.5,3:30p,Q1,2.512,2.895,1.786,1.696,2.5119999999999996,2.8950000000000005,1.786,1.6960000000000002
MKTG-7380,MKTG-7380‐406,Consumer Neuroscience,,TR,1:45p - 3:14p,"Q2, 20 Oct - 3 Dec",Nave,Nave,0.5,1:45p,Q2,2.595,2.76,1.55,1.862,2.595,2.7600000000000002,1.55,1.8625
MKTG-7380,MKTG-7380‐408,Consumer Neuroscience,,TR,3:30p - 4:59p,"Q2, 20 Oct - 3 Dec",Nave,Nave,0.5,3:30p,Q2,2.595,2.76,1.55,1.862,2.595,2.7600000000000002,1.55,1.8625
MKTG-7710,MKTG-7710‐401MKTG-7710‐441,Models for Marketing Strategy,,TR,10:15a - 11:44a,"Full, 26 Aug - 8 Dec",Van Den Bulte,Bulte,1.0,10:15a,Full,2.31,2.458,2.685,2.449,2.9625000000000004,3.16,3.335,2.6350000000000002
OIDD-5150,OIDD-5150‐401,Product Design,,M,12:00p - 2:59p,"Full, 26 Aug - 8 Dec",Marcovitz,Marcovitz,1.0,12:00p,Full,2.851,2.99,1.798,2.452,2.804117647058823,2.823529411764706,1.708235294117647,2.4411764705882355
OIDD-5150,OIDD-5150‐401,Product Design,,M,12:00p - 2:59p,"Full, 26 Aug - 8 Dec",Ulrich,Ulrich,1.0,12:00p,Full,2.851,2.99,1.798,2.452,2.8210526315789473,2.8610526315789473,1.72,2.410526315789474
OIDD-5150,OIDD-5150‐402,Product Design,,W,12:00p - 2:59p,"Full, 26 Aug - 8 Dec",Marcovitz,Marcovitz,1.0,12:00p,Full,2.851,2.99,1.798,2.452,2.804117647058823,2.823529411764706,1.708235294117647,2.4411764705882355
OIDD-5150,OIDD-5150‐402,Product Design,,W,12:00p - 2:59p,"Full, 26 Aug - 8 Dec",Ulrich,Ulrich,1.0,12:00p,Full,2.851,2.99,1.798,2.452,2.8210526315789473,2.8610526315789473,1.72,2.410526315789474
OIDD-5150,OIDD-5150‐403,Product Design,,R,12:00p - 2:59p,"Full, 26 Aug - 8 Dec",Marcovitz,Marcovitz,1.0,12:00p,Full,2.851,2.99,1.798,2.452,2.804117647058823,2.823529411764706,1.708235294117647,2.4411764705882355
OIDD-5150,OIDD-5150‐403,Product Design,,R,12:00p - 2:59p,"Full, 26 Aug - 8 Dec",Ulrich,Ulrich,1.0,12:00p,Full,2.851,2.99,1.798,2.452,2.8210526315789473,2.8610526315789473,1.72,2.410526315789474
OIDD-5250,OIDD-5250‐001,Thinking with Models: Business Analytics for Energy and Sustainability,Cannot be taken Pass/Fail.,TR,3:30p - 4:59p,"Full, 26 Aug - 8 Dec",Kimbrough,Kimbrough,1.0,3:30p,Full,2.623,2.943,2.313,2.12,2.623333333333333,2.943333333333333,2.313333333333333,2.1199999999999997
OIDD-6110,OIDD-6110‐001,Quality and Productivity,Cannot be taken Pass/Fail. Enrolled students who miss the 1st class will be automatically disenrolled. Students hoping to enroll must add themselves to the waitlist before the 1st class session begins.,TR,8:30a - 9:59a,"Q1, 25 Aug - 6 Oct",Terwiesch,Terwiesch,0.5,8:30a,Q1,3.047,3.322,2.551,2.337,3.3358620689655174,3.584827586206896,2.5931034482758615,2.3741379310344826
OIDD-6110,OIDD-6110‐003,Quality and Productivity,Cannot be taken Pass/Fail. Enrolled students who miss the 1st class will be automatically disenrolled. Students hoping to enroll must add themselves to the waitlist before the 1st class session begins.,TR,10:15a - 11:44a,"Q1, 25 Aug - 6 Oct",Terwiesch,Terwiesch,0.5,10:15a,Q1,3.047,3.322,2.551,2.337,3.3358620689655174,3.584827586206896,2.5931034482758615,2.3741379310344826
OIDD-6110,OIDD-6110‐005,Quality and Productivity,Cannot be taken Pass/Fail.,TR,8:30a - 9:59a,"Q2, 20 Oct - 3 Dec",Marinesi,Marinesi,0.5,8:30a,Q2,3.047,3.322,2.551,2.337,2.683478260869565,2.9899999999999998,2.4978260869565214,2.29
OIDD-6110,OIDD-6110‐007,Quality and Productivity,Cannot be taken Pass/Fail.,TR,10:15a - 11:44a,"Q2, 20 Oct - 3 Dec",Marinesi,Marinesi,0.5,10:15a,Q2,3.047,3.322,2.551,2.337,2.683478260869565,2.9899999999999998,2.4978260869565214,2.29
OIDD-6110,OIDD-6110‐009,Quality and Productivity,Cannot be taken Pass/Fail.,TR,1:45p - 3:14p,"Q2, 20 Oct - 3 Dec",Marinesi,Marinesi,0.5,1:45p,Q2,3.047,3.322,2.551,2.337,2.683478260869565,2.9899999999999998,2.4978260869565214,2.29
OIDD-6140,OIDD-6140‐001,Innovation,Cannot be taken Pass/Fail. Last Add Date: 8/27/2025,TR,8:30a - 9:59a,"Q1, 25 Aug - 6 Oct",Netessine,Netessine,0.5,8:30a,Q1,2.88,3.179,1.822,2.272,2.9486956521739134,3.2913043478260873,1.6921739130434783,2.14304347826087
OIDD-6140,OIDD-6140‐003,Innovation,Cannot be taken Pass/Fail. Last Add Date: 8/27/2025,TR,10:15a - 11:44a,"Q1, 25 Aug - 6 Oct",Netessine,Netessine,0.5,10:15a,Q1,2.88,3.179,1.822,2.272,2.9486956521739134,3.2913043478260873,1.6921739130434783,2.14304347826087
OIDD-6140,OIDD-6140‐005,Innovation,Cannot be taken Pass/Fail. Last Add Date: 8/27/2025,TR,1:45p - 3:14p,"Q1, 25 Aug - 6 Oct",Netessine,Netessine,0.5,1:45p,Q1,2.88,3.179,1.822,2.272,2.9486956521739134,3.2913043478260873,1.6921739130434783,2.14304347826087
OIDD-6140,OIDD-6140‐007,Innovation,Cannot be taken Pass/Fail. Last Add Date: 8/27/2025,TR,3:30p - 4:59p,"Q1, 25 Aug - 6 Oct",Netessine,Netessine,0.5,3:30p,Q1,2.88,3.179,1.822,2.272,2.9486956521739134,3.2913043478260873,1.6921739130434783,2.14304347826087
OIDD-6150,OIDD-6150‐001,Operations Strategy,Cannot be taken Pass/Fail. Enrolled students who miss the 1st class will be automatically disenrolled. Students hoping to enroll must add themselves to the waitlist before the 1st class session begins.,MW,8:30a - 9:59a,"Q1, 25 Aug - 6 Oct",Cachon,Cachon,0.5,8:30a,Q1,2.986,3.297,2.666,2.497,3.2183333333333324,3.4912499999999995,2.746666666666666,2.5270833333333336
OIDD-6150,OIDD-6150‐003,Operations Strategy,Cannot be taken Pass/Fail. Enrolled students who miss the 1st class will be automatically disenrolled. Students hoping to enroll must add themselves to the waitlist before the 1st class session begins.,MW,10:15a - 11:44a,"Q1, 25 Aug - 6 Oct",Cachon,Cachon,0.5,10:15a,Q1,2.986,3.297,2.666,2.497,3.2183333333333324,3.4912499999999995,2.746666666666666,2.5270833333333336
OIDD-6530,OIDD-6530‐751,Mathematical Modeling and its Application in Finance,[BLOCK WEEK COURSE - LOCATION: PHILADELPHIA] Attendance mandatory for all sessions. ADD DEADLINE: October 12 - 11:59PM ET. DROP DEADLINE: October 13 - 11:59PM ET. Schedule: https://mba-inside.wharton.upenn.edu/academics/modularterms/,TBA,12:00a - 12:00a,"Modular, 13 Oct - 16 Oct",Katalan,Katalan,0.5,12:00a,Modular,,,,,,,,
OIDD-6540,OIDD-6540‐002,Product Management,,MW,10:15a - 11:44a,"Q2, 20 Oct - 3 Dec",Ulrich,Ulrich,0.5,10:15a,Q2,2.713,2.987,1.902,2.504,2.713157894736842,2.9873684210526315,1.9015789473684213,2.503684210526316
OIDD-6540,OIDD-6540‐004,Product Management,,MW,1:45p - 3:14p,"Q2, 20 Oct - 3 Dec",Ulrich,Ulrich,0.5,1:45p,Q2,2.713,2.987,1.902,2.504,2.713157894736842,2.9873684210526315,1.9015789473684213,2.503684210526316
OIDD-6590,OIDD-6590‐001,Advanced Topics: Supply Chain Analytics,Cannot be taken Pass/Fail.,TR,3:30p - 4:59p,"Q2, 20 Oct - 3 Dec",Willems,Willems,0.5,3:30p,Q2,3.09,3.42,2.747,3.127,3.18,3.36,2.8,2.5
OIDD-6620,OIDD-6620‐001,Enabling Technologies,Cannot be taken Pass/Fail.,TR,8:30a - 9:59a,"Q1, 25 Aug - 6 Oct",Wu,Wu,0.5,8:30a,Q1,2.795,3.021,2.024,2.076,2.1471428571428572,2.3157142857142854,2.0542857142857143,2.4314285714285715
OIDD-6620,OIDD-6620‐002,Enabling Technologies,Cannot be taken Pass/Fail.,TR,8:30a - 9:59a,"Q2, 20 Oct - 3 Dec",Hosanagar,Hosanagar,0.5,8:30a,Q2,2.795,3.021,2.024,2.076,3.2479999999999998,3.5140000000000002,2.003,1.8279999999999998
OIDD-6620,OIDD-6620‐003,Enabling Technologies,Cannot be taken Pass/Fail.,TR,10:15a - 11:44a,"Q1, 25 Aug - 6 Oct",Wu,Wu,0.5,10:15a,Q1,2.795,3.021,2.024,2.076,2.1471428571428572,2.3157142857142854,2.0542857142857143,2.4314285714285715
OIDD-6620,OIDD-6620‐004,Enabling Technologies,Cannot be taken Pass/Fail.,TR,10:15a - 11:44a,"Q2, 20 Oct - 3 Dec",Hosanagar,Hosanagar,0.5,10:15a,Q2,2.795,3.021,2.024,2.076,3.2479999999999998,3.5140000000000002,2.003,1.8279999999999998
OIDD-6620,OIDD-6620‐006,Enabling Technologies,Cannot be taken Pass/Fail.,TR,1:45p - 3:14p,"Q2, 20 Oct - 3 Dec",Hosanagar,Hosanagar,0.5,1:45p,Q2,2.795,3.021,2.024,2.076,3.2479999999999998,3.5140000000000002,2.003,1.8279999999999998
OIDD-6670,OIDD-6670‐001,"A.I., Business, and Society",Cannot be taken Pass/Fail.,TR,8:30a - 9:59a,"Q1, 25 Aug - 6 Oct",Meursault,Meursault,0.5,8:30a,Q1,,,,,,,,
OIDD-6900,OIDD-6900‐401MGMT-6900‐401,Managerial Decision Making,Cannot be taken Pass/Fail.,TR,10:15a - 11:44a,"Full, 25 Aug - 3 Dec",Simmons,Simmons,1.0,10:15a,Full,3.061,3.313,1.827,2.141,3.1923809523809528,3.434285714285715,1.7995238095238097,2.1780952380952376
OIDD-6900,OIDD-6900‐402MGMT-6900‐402,Managerial Decision Making,Cannot be taken Pass/Fail.,TR,1:45p - 3:14p,"Full, 25 Aug - 3 Dec",Simmons,Simmons,1.0,1:45p,Full,3.061,3.313,1.827,2.141,3.1923809523809528,3.434285714285715,1.7995238095238097,2.1780952380952376
OIDD-6910,OIDD-6910‐401,Negotiations,Cannot be taken Pass/Fail.,MW,10:15a - 11:44a,"Full, 25 Aug - 3 Dec",Zak,Zak,1.0,10:15a,Full,3.201,3.234,1.94,2.18,,,,
OIDD-6910,OIDD-6910‐402,Negotiations,Cannot be taken Pass/Fail. Enrolled students who miss the 1st class will be automatically disenrolled. Students hoping to enroll must add themselves to the waitlist before the 1st class session begins.,MW,10:15a - 11:44a,"Full, 25 Aug - 3 Dec",Cooney,Cooney,1.0,10:15a,Full,3.201,3.234,1.94,2.18,3.784,3.872500000000001,2.0490000000000004,2.2695
OIDD-6910,OIDD-6910‐403,Negotiations,Cannot be taken Pass/Fail. Enrolled students who miss the 1st class will be automatically disenrolled. Students hoping to enroll must add themselves to the waitlist before the 1st class session begins.,MW,12:00p - 1:29p,"Full, 25 Aug - 3 Dec",Cooney,Cooney,1.0,12:00p,Full,3.201,3.234,1.94,2.18,3.784,3.872500000000001,2.0490000000000004,2.2695
OIDD-6910,OIDD-6910‐404,Negotiations,Cannot be taken Pass/Fail. Enrolled students who miss the 1st class will be automatically disenrolled. Students hoping to enroll must add themselves to the waitlist before the 1st class session begins.,MW,1:45p - 3:14p,"Full, 25 Aug - 3 Dec",Cooney,Cooney,1.0,1:45p,Full,3.201,3.234,1.94,2.18,3.784,3.872500000000001,2.0490000000000004,2.2695
OIDD-6910,OIDD-6910‐405,Negotiations,Cannot be taken Pass/Fail. Enrolled students who miss the 1st class will be automatically disenrolled. Students hoping to enroll must add themselves to the waitlist before the 1st class session begins.,MW,3:30p - 4:59p,"Full, 25 Aug - 3 Dec",Cooney,Cooney,1.0,3:30p,Full,3.201,3.234,1.94,2.18,3.784,3.872500000000001,2.0490000000000004,2.2695
OIDD-6920,OIDD-6920‐402LGST-6920‐402MGMT-6920‐402,Advanced Topics Negotiation,Cannot be taken Pass/Fail.,W,3:30p - 6:29p,"Q2, 20 Oct - 3 Dec",Schweitzer,Schweitzer,0.5,3:30p,Q2,2.43,2.533,1.93,2.047,2.4299999999999997,2.533333333333333,1.93,2.046666666666667
OIDD-6930,OIDD-6930‐402LGST-6930‐404,Influence,,MW,8:30a - 9:59a,"Q2, 20 Oct - 3 Dec",Massey,Massey,0.5,8:30a,Q2,3.38,3.542,2.028,2.573,3.379767441860465,3.542093023255814,2.0281395348837212,2.5727906976744186
OIDD-6930,OIDD-6930‐404LGST-6930‐752,Influence,,MW,10:15a - 11:44a,"Q2, 20 Oct - 3 Dec",Massey,Massey,0.5,10:15a,Q2,3.38,3.542,2.028,2.573,3.379767441860465,3.542093023255814,2.0281395348837212,2.5727906976744186
OIDD-6930,OIDD-6930‐406LGST-6930‐406,Influence,,MW,1:45p - 3:14p,"Q2, 20 Oct - 3 Dec",Massey,Massey,0.5,1:45p,Q2,3.38,3.542,2.028,2.573,3.379767441860465,3.542093023255814,2.0281395348837212,2.5727906976744186
OIDD-6970,OIDD-6970‐002,Retail Supply Chain Management,Cannot be taken Pass/Fail.,TR,8:30a - 9:59a,"Q2, 20 Oct - 3 Dec",Gallino,Gallino,0.5,8:30a,Q2,2.781,2.801,1.914,2.228,2.82,2.965,1.9275000000000002,2.23
OIDD-6970,OIDD-6970‐004,Retail Supply Chain Management,Cannot be taken Pass/Fail.,TR,10:15a - 11:44a,"Q2, 20 Oct - 3 Dec",Gallino,Gallino,0.5,10:15a,Q2,2.781,2.801,1.914,2.228,2.82,2.965,1.9275000000000002,2.23
REAL-7050,REAL-7050‐401,"Global Real Estate: Risk, Politics and Culture",,TR,10:15a - 11:44a,"Full, 25 Aug - 3 Dec",Wong,Wong,1.0,10:15a,Full,2.974,3.246,2.25,2.23,2.974444444444444,3.245555555555555,2.25,2.23
REAL-7210,REAL-7210‐401FNCE-7210‐401,Real Estate Investment: Analysis and Financing,,MW,10:15a - 11:44a,"Full, 25 Aug - 3 Dec",Calder-Wang,Calder-Wang,1.0,10:15a,Full,2.842,2.949,2.893,2.885,2.5466666666666664,2.5566666666666666,2.49,2.573333333333333
REAL-7210,REAL-7210‐402FNCE-7210‐402,Real Estate Investment: Analysis and Financing,,MW,1:45p - 3:14p,"Full, 25 Aug - 3 Dec",Calder-Wang,Calder-Wang,1.0,1:45p,Full,2.842,2.949,2.893,2.885,2.5466666666666664,2.5566666666666666,2.49,2.573333333333333
REAL-7300,REAL-7300‐401BEPP-7730‐401FNCE-7300‐401,Urban Fiscal Policy,Cannot be taken Pass/Fail.,MW,10:15a - 11:44a,"Full, 25 Aug - 3 Dec",Ferreira,Ferreira,1.0,10:15a,Full,2.645,2.62,2.255,2.415,2.645,2.62,2.255,2.415
REAL-8040,REAL-8040‐401LGST-8040‐401,Real Estate Law,Cannot be taken Pass/Fail.,TR,5:15p - 6:44p,"Full, 25 Aug - 3 Dec",Lebor,Lebor,1.0,5:15p,Full,2.408,2.504,2.411,2.275,2.841666666666667,2.9966666666666666,1.6516666666666666,1.385
REAL-8210,REAL-8210‐401,Real Estate Development,Cannot be taken Pass/Fail. Enrolled students who miss the 1st class will be automatically disenrolled. Students hoping to enroll must add themselves to the waitlist before the 1st class session begins.,M,3:30p - 6:29p,"Full, 25 Aug - 3 Dec",Feldman,Feldman,1.0,3:30p,Full,3.28,3.422,3.225,3.352,2.92,3.055,2.62,2.7800000000000002
REAL-8910,REAL-8910‐401,Real Estate Entrepreneurship,Cannot be taken Pass/Fail. Enrolled students who miss the 1st class will be automatically disenrolled. Students hoping to enroll must add themselves to the waitlist before the 1st class session begins.,W,3:30p - 6:29p,"Q1, 25 Aug - 6 Oct",Shalam,Shalam,0.5,3:30p,Q1,3.013,3.024,2.25,2.428,3.632,3.7380000000000004,2.306,2.5740000000000003
STAT-7050,STAT-7050‐001,Statistical Computing with R,,MW,3:30p - 4:59p,"Q1, 25 Aug - 6 Oct",,,0.5,3:30p,Q1,,,,,,,,
STAT-7050,STAT-7050‐002,Statistical Computing with R,,MW,3:30p - 4:59p,"Q2, 20 Oct - 3 Dec",,,0.5,3:30p,Q2,,,,,,,,
STAT-7110,STAT-7110‐401,Forecasting for Management using Methods of Time Series Analysis,,MW,10:15a - 11:44a,"Full, 26 Aug - 8 Dec",Stine,Stine,1.0,10:15a,Full,2.418,2.623,2.646,2.54,2.37,2.74,3.4,2.8
STAT-7220,STAT-7220‐001,Predictive Analytics for Business,,MW,1:45p - 3:14p,"Q1, 25 Aug - 6 Oct",Wang,Wang,0.5,1:45p,Q1,2.945,3.138,2.727,2.605,,,,
STAT-7230,STAT-7230‐001,Applied Machine Learning in Business,,TR,5:15p - 6:44p,"Full, 25 Aug - 3 Dec",Padmanabhan,Padmanabhan,1.0,5:15p,Full,,,,,,,,
STAT-7700,STAT-7700‐401,Data Analytics and Statistical Computing,,MW,1:45p - 3:14p,"Full, 26 Aug - 8 Dec",Regis,Regis,1.0,1:45p,Full,2.793,3.03,1.936,1.9,3.2125000000000004,3.4074999999999998,1.9425,2.145
STAT-7770,STAT-7770‐401,Introduction to Python for Data Science,,MW,8:30a - 9:59a,"Q1, 25 Aug - 6 Oct",Waterman,Waterman,0.5,8:30a,Q1,2.807,3.088,2.584,2.654,2.9600000000000004,3.23875,2.46625,2.54
STAT-7770,STAT-7770‐402,Introduction to Python for Data Science,,MW,8:30a - 9:59a,"Q2, 20 Oct - 3 Dec",Waterman,Waterman,0.5,8:30a,Q2,2.807,3.088,2.584,2.654,2.9600000000000004,3.23875,2.46625,2.54
WHCP-6160,WHCP-6160‐001,Management Communication,"Cannot be taken Pass/Fail. Unlocked in Fall '25 for cohorts A, C, E, G, I, and K only. 1st-year students in these cohorts who have not enrolled in a WHCP section by the add/drop deadline of August 29 will automatically be added to a section with capacity.",M,8:30a - 9:59a,"Full, 25 Aug - 3 Dec",,,0.5,8:30a,Full,,,,,,,,
WHCP-6160,WHCP-6160‐002,Management Communication,"Cannot be taken Pass/Fail. Unlocked in Fall '25 for cohorts A, C, E, G, I, and K only. 1st-year students in these cohorts who have not enrolled in a WHCP section by the add/drop deadline of August 29 will automatically be added to a section with capacity.",M,10:15a - 11:44a,"Full, 25 Aug - 3 Dec",,,0.5,10:15a,Full,,,,,,,,
WHCP-6160,WHCP-6160‐003,Management Communication,"Cannot be taken Pass/Fail. Unlocked in Fall '25 for cohorts A, C, E, G, I, and K only. 1st-year students in these cohorts who have not enrolled in a WHCP section by the add/drop deadline of August 29 will automatically be added to a section with capacity.",M,12:00p - 1:29p,"Full, 25 Aug - 3 Dec",,,0.5,12:00p,Full,,,,,,,,
WHCP-6160,WHCP-6160‐004,Management Communication,"Cannot be taken Pass/Fail. Unlocked in Fall '25 for cohorts A, C, E, G, I, and K only. 1st-year students in these cohorts who have not enrolled in a WHCP section by the add/drop deadline of August 29 will automatically be added to a section with capacity.",M,1:45p - 3:14p,"Full, 25 Aug - 3 Dec",,,0.5,1:45p,Full,,,,,,,,
WHCP-6160,WHCP-6160‐005,Management Communication,"Cannot be taken Pass/Fail. Unlocked in Fall '25 for cohorts A, C, E, G, I, and K only. 1st-year students in these cohorts who have not enrolled in a WHCP section by the add/drop deadline of August 29 will automatically be added to a section with capacity.",M,3:30p - 4:59p,"Full, 25 Aug - 3 Dec",,,0.5,3:30p,Full,,,,,,,,
